TOWEEKLY: credMVFullIdx
dates 	IGWDAAA 	IGWDAA 	IGWDA 	IGWDBBB 	IGUSDAAA 	IGUSDAA 	IGUSDA 	IGUSDBBB 	IGGBPAAA 	IGGBPAA 	IGGBPA 	IGGBPBBB 	IGEURAAA 	IGEURAA 	IGEURA 	IGEURBBB 	IGShortUSDAAA 	IGShortUSDAA 	IGShortUSDA 	IGShortUSDBBB 	IGShortGBPAAA 	IGShortGBPAA 	IGShortGBPA 	IGShortGBPBBB 	IGShortEURAAA 	IGShortEURAA 	IGShortEURA 	IGShortEURBBB 	HYWDBB 	HYWDB 	HYWDCCC_C 	HYUSDBB 	HYUSDB 	HYUSDCCC_C 	HYGBPBB 	HYGBPB 	HYGBPCCC_C 	HYEURBB 	HYEURB 	HYEURCCC_C
24-Jun-2016 	92873.703000 	1154443.865000 	3980167.959000 	4076192.338000 	75394.890000 	663041.313000 	2488152.500000 	2644149.250000 	2833.763000 	52020.485000 	133284.724000 	155505.647000 	10571.432000 	227441.910000 	804838.087000 	839959.541000 	24192.744000 	345390.742000 	1096803.310000 	906749.416000 	324.618000 	13959.666000 	32410.756000 	41713.924000 	1192.105000 	94479.258000 	378325.597000 	404821.470000 	1143821.062000 	722290.144000 	233309.974000 	654970.702000 	485592.460000 	181379.934000 	31234.873000 	14653.345000 	2087.329000 	211889.569000 	82482.689000 	15631.911000
01-Jul-2016 	93882.822000 	1165386.430000 	4011200.320000 	4145964.491000 	76205.160000 	676158.125000 	2505108.000000 	2708736.000000 	2959.578000 	53259.761000 	134033.659000 	158214.777000 	10667.362000 	227078.135000 	812648.908000 	845495.452000 	24202.702000 	352202.862000 	1089456.781000 	925735.030000 	328.144000 	14443.009000 	30580.599000 	42151.759000 	1194.007000 	100617.519000 	374702.429000 	403151.499000 	1162146.107000 	731250.806000 	229597.370000 	667805.062000 	493598.027000 	178915.077000 	30819.207000 	13798.487000 	2034.219000 	213422.548000 	83409.140000 	14719.576000
08-Jul-2016 	95010.309000 	1170031.579000 	4034524.410000 	4171218.804000 	77363.539000 	681819.625000 	2529900.000000 	2739519.250000 	3008.424000 	53946.233000 	136023.863000 	160414.331000 	10760.373000 	228308.726000 	817158.093000 	849469.350000 	24229.746000 	352697.231000 	1091277.943000 	927954.097000 	329.454000 	14480.913000 	30662.802000 	42296.580000 	1195.717000 	100842.047000 	375574.252000 	403994.861000 	1167639.615000 	736078.854000 	231338.741000 	674620.229000 	498897.825000 	180830.277000 	30927.023000 	13775.785000 	2010.764000 	213822.769000 	83668.983000 	14496.149000
15-Jul-2016 	93908.159000 	1164237.462000 	4014644.254000 	4170559.206000 	76164.457000 	675814.875000 	2507015.500000 	2724720.250000 	2986.699000 	54074.342000 	137293.726000 	162588.350000 	10768.220000 	228157.744000 	818501.882000 	853974.657000 	24157.578000 	351655.475000 	1088412.979000 	926816.258000 	329.112000 	14520.402000 	30780.240000 	42598.677000 	1195.165000 	100808.406000 	375837.692000 	405222.829000 	1180193.920000 	746408.084000 	235126.944000 	681288.643000 	505356.258000 	183675.932000 	31382.670000 	14099.178000 	2045.822000 	215951.812000 	84738.388000 	14753.607000
22-Jul-2016 	93841.432000 	1161740.753000 	4012335.645000 	4173556.671000 	76192.859000 	677347.000000 	2513790.500000 	2734753.750000 	2987.949000 	54194.679000 	137983.818000 	163448.013000 	10829.659000 	228604.836000 	820639.994000 	857756.211000 	24169.067000 	352116.593000 	1090004.891000 	928273.200000 	330.060000 	14552.754000 	30863.940000 	42804.488000 	1194.796000 	100795.415000 	375986.520000 	405652.961000 	1180281.252000 	747995.585000 	236451.112000 	683315.467000 	506734.075000 	184269.750000 	31643.803000 	14216.659000 	2045.992000 	216750.767000 	85000.320000 	14876.972000
29-Jul-2016 	95020.644000 	1175229.410000 	4059656.520000 	4213674.743000 	76886.551000 	680113.688000 	2528862.250000 	2745626.500000 	3050.426000 	54983.368000 	139845.970000 	165210.296000 	10922.270000 	229468.287000 	823504.377000 	860221.966000 	24217.426000 	352854.869000 	1092568.428000 	930527.390000 	331.218000 	14583.478000 	30918.743000 	42936.832000 	1194.462000 	100894.964000 	376327.840000 	405985.104000 	1183928.552000 	747847.421000 	236504.776000 	680686.479000 	504328.194000 	183669.495000 	31793.280000 	14244.459000 	2065.101000 	217205.070000 	85028.616000 	14991.459000
05-Aug-2016 	94679.865000 	1176345.090000 	4052102.710000 	4224587.462000 	76795.653000 	682848.250000 	2528015.750000 	2762583.000000 	3081.580000 	51242.586000 	148765.782000 	168275.050000 	10872.636000 	231573.222000 	818938.648000 	862218.041000 	24117.651000 	359239.652000 	1099840.377000 	944925.631000 	333.003000 	14614.803000 	30852.707000 	43824.296000 	1194.519000 	99406.519000 	373412.642000 	411700.112000 	1167503.939000 	747000.252000 	231237.835000 	669736.615000 	501735.550000 	180003.672000 	32040.292000 	14214.046000 	1796.400000 	215129.736000 	84366.969000 	15030.254000
12-Aug-2016 	95716.083000 	1186383.565000 	4085453.460000 	4264899.455000 	77538.660000 	686985.438000 	2543702.000000 	2786075.250000 	3190.857000 	52159.761000 	151648.350000 	170358.429000 	10911.777000 	232118.198000 	821217.603000 	865213.754000 	24154.015000 	359688.587000 	1101456.879000 	947307.844000 	333.703000 	14617.080000 	30872.163000 	43892.647000 	1195.181000 	99481.982000 	373826.711000 	412330.087000 	1176776.512000 	755365.241000 	233484.055000 	673940.248000 	506613.472000 	181934.275000 	32278.197000 	14380.501000 	1810.527000 	215988.671000 	85264.447000 	15102.891000
19-Aug-2016 	95540.991000 	1188758.338000 	4093685.932000 	4277128.297000 	77304.301000 	686336.375000 	2541266.750000 	2786439.750000 	3126.788000 	51518.763000 	149632.421000 	168690.482000 	10862.905000 	231614.503000 	819752.853000 	864044.128000 	24139.638000 	359534.771000 	1101287.255000 	947618.995000 	332.511000 	14593.746000 	30841.724000 	43826.541000 	1194.797000 	99411.472000 	373613.961000 	412164.209000 	1183637.967000 	761112.016000 	235919.704000 	676251.815000 	509861.466000 	183323.526000 	32316.461000 	14410.524000 	1807.955000 	216278.341000 	85470.206000 	15193.145000
26-Aug-2016 	95512.458000 	1188098.123000 	4092711.905000 	4276393.065000 	77165.050000 	685084.063000 	2538561.000000 	2783999.250000 	3183.570000 	51965.336000 	150985.860000 	169682.252000 	10895.464000 	231980.715000 	821349.196000 	865489.636000 	24084.325000 	358850.238000 	1099725.255000 	946679.270000 	332.803000 	14598.739000 	30852.693000 	43871.218000 	1194.646000 	99440.109000 	373812.025000 	412407.899000 	1185025.621000 	762396.187000 	237683.634000 	677358.448000 	511104.215000 	184550.197000 	32448.046000 	14438.945000 	1836.521000 	216859.276000 	85854.724000 	15228.315000
02-Sep-2016 	114718.132000 	1195883.817000 	4074709.685000 	4298506.878000 	96600.330000 	700915.000000 	2538531.750000 	2805162.750000 	3135.216000 	51923.961000 	152764.863000 	172318.593000 	10841.669000 	231298.801000 	819855.781000 	869998.741000 	28230.060000 	368131.844000 	1092483.316000 	951341.831000 	332.190000 	14504.123000 	30710.081000 	43854.986000 	1194.884000 	100405.355000 	368599.071000 	415369.060000 	1183144.502000 	760146.871000 	234453.005000 	681363.731000 	507884.236000 	182291.761000 	32354.222000 	14467.317000 	1854.807000 	216317.864000 	86993.155000 	15116.187000
09-Sep-2016 	113434.881000 	1191763.608000 	4059201.963000 	4283745.724000 	95429.385000 	696487.750000 	2521640.250000 	2789300.250000 	3058.402000 	51267.266000 	150777.115000 	170643.580000 	10807.012000 	231009.833000 	819371.596000 	869911.065000 	28199.775000 	367819.144000 	1091515.341000 	951146.156000 	331.389000 	14491.317000 	30696.150000 	43834.217000 	1195.022000 	100398.685000 	368668.500000 	415498.102000 	1183769.798000 	760604.731000 	235610.818000 	680477.468000 	507407.214000 	183130.160000 	32373.584000 	14502.300000 	1861.186000 	216362.639000 	87105.323000 	15112.810000
16-Sep-2016 	112776.374000 	1186146.953000 	4040237.924000 	4260999.516000 	94953.176000 	694660.875000 	2513810.000000 	2779939.000000 	3032.516000 	51068.408000 	149959.875000 	170133.352000 	10789.749000 	230814.455000 	818149.235000 	867428.055000 	28190.584000 	367839.100000 	1091581.115000 	951234.853000 	331.728000 	14500.956000 	30719.918000 	43834.630000 	1195.111000 	100394.170000 	368590.154000 	415098.486000 	1174955.508000 	754382.461000 	233769.223000 	676869.332000 	503936.484000 	181446.005000 	32237.472000 	14406.704000 	1846.570000 	214655.527000 	86287.309000 	14968.059000
23-Sep-2016 	114157.656000 	1195277.849000 	4072748.859000 	4295445.102000 	96127.723000 	699436.625000 	2533784.000000 	2803555.500000 	3098.568000 	51729.407000 	151950.675000 	171909.911000 	10855.265000 	231514.487000 	820415.373000 	869699.456000 	28229.001000 	368273.994000 	1092964.890000 	952967.241000 	332.969000 	14525.659000 	30768.601000 	43939.664000 	1195.012000 	100438.611000 	368811.185000 	415456.137000 	1183792.880000 	762491.122000 	236744.876000 	681810.894000 	509140.269000 	183584.671000 	32315.160000 	14502.507000 	1843.800000 	215587.009000 	86798.417000 	14922.559000
30-Sep-2016 	114836.157000 	1209550.959000 	4088462.752000 	4321168.024000 	96754.602000 	705111.188000 	2541890.500000 	2817394.750000 	3079.532000 	51523.182000 	151597.661000 	171398.880000 	10891.803000 	238540.893000 	821464.978000 	876941.774000 	28973.092000 	372652.574000 	1099189.307000 	944741.731000 	332.985000 	14013.770000 	32394.457000 	43464.274000 	1194.979000 	104242.518000 	371112.464000 	413258.794000 	1182719.803000 	718232.954000 	216923.965000 	673704.129000 	484842.302000 	166586.352000 	31811.313000 	13795.132000 	1319.852000 	217010.494000 	78057.984000 	11658.513000
07-Oct-2016 	113592.800000 	1196289.523000 	4045649.945000 	4287067.155000 	96027.336000 	701079.313000 	2525895.500000 	2807709.750000 	2978.475000 	50409.057000 	148098.582000 	168298.914000 	10775.830000 	237252.704000 	817749.915000 	874523.009000 	28908.213000 	371767.619000 	1096753.520000 	943410.790000 	330.500000 	13965.355000 	32294.281000 	43345.739000 	1194.954000 	104107.601000 	370703.433000 	413144.755000 	1182310.422000 	720063.278000 	218961.324000 	675715.620000 	486929.628000 	168384.850000 	31758.991000 	13775.799000 	1315.836000 	217498.609000 	78367.753000 	11652.846000
14-Oct-2016 	112736.199000 	1188157.210000 	4017508.332000 	4260968.467000 	95538.249000 	699391.063000 	2519983.500000 	2803546.500000 	2926.447000 	49912.356000 	146315.191000 	166855.794000 	10737.820000 	236831.304000 	816469.940000 	873494.270000 	28915.034000 	371843.726000 	1097167.231000 	944065.099000 	328.993000 	13931.486000 	32230.706000 	43258.685000 	1195.481000 	104046.790000 	370537.418000 	412977.609000 	1177785.823000 	719702.218000 	219078.923000 	675770.546000 	487248.592000 	169045.473000 	31694.325000 	13777.139000 	1323.099000 	217708.992000 	78653.646000 	11705.001000
21-Oct-2016 	113424.469000 	1188988.607000 	4023201.242000 	4269147.103000 	96283.099000 	702782.688000 	2533273.750000 	2819464.000000 	2960.437000 	50202.677000 	147170.358000 	167781.897000 	10781.048000 	237410.347000 	818413.118000 	876359.520000 	28952.816000 	372404.834000 	1098801.069000 	945710.347000 	328.988000 	13939.321000 	32248.797000 	43295.584000 	1195.625000 	104116.978000 	370864.025000 	413615.141000 	1179988.165000 	723134.129000 	220361.190000 	679055.989000 	490621.942000 	170554.064000 	31761.613000 	13885.699000 	1332.344000 	218940.662000 	79189.314000 	11833.265000
28-Oct-2016 	111905.564000 	1180962.525000 	3997532.259000 	4241900.521000 	94974.871000 	697526.875000 	2515138.000000 	2797210.250000 	2878.965000 	49429.089000 	144764.420000 	165720.888000 	10647.757000 	235798.385000 	813361.141000 	871560.130000 	28898.934000 	371868.848000 	1097381.282000 	944454.566000 	327.149000 	13905.592000 	32185.126000 	43218.860000 	1195.089000 	103913.103000 	370157.773000 	412885.964000 	1178290.701000 	719025.087000 	219075.998000 	676786.980000 	486579.730000 	169874.268000 	31714.296000 	13899.429000 	1335.443000 	218564.895000 	79012.575000 	11977.844000
04-Nov-2016 	113175.050000 	1192865.479000 	4049964.013000 	4243734.932000 	95827.892000 	701964.125000 	2532801.250000 	2783665.500000 	2921.461000 	49046.451000 	144713.703000 	166373.942000 	10682.074000 	234878.689000 	821143.570000 	867333.154000 	28628.526000 	374635.213000 	1094946.989000 	936731.276000 	328.823000 	13603.326000 	30137.462000 	45105.096000 	1195.250000 	102973.006000 	371237.033000 	409861.617000 	1177627.388000 	711988.413000 	210537.872000 	667536.131000 	479305.578000 	161728.119000 	32056.004000 	14924.881000 	1325.606000 	219014.148000 	75659.093000 	11721.589000
11-Nov-2016 	110364.318000 	1169442.887000 	3966154.455000 	4160932.758000 	93632.419000 	691254.938000 	2489448.500000 	2738058.750000 	2822.926000 	48114.000000 	141799.395000 	163956.392000 	10515.141000 	233023.868000 	814996.037000 	860896.821000 	28469.812000 	372751.704000 	1089486.920000 	931883.623000 	326.535000 	13562.074000 	30064.963000 	44980.445000 	1193.994000 	102777.756000 	370446.681000 	408845.282000 	1167627.212000 	709635.910000 	211066.799000 	665705.813000 	480273.928000 	162211.160000 	31984.126000 	14893.489000 	1330.573000 	218207.404000 	75410.597000 	11759.139000
18-Nov-2016 	108507.824000 	1150492.540000 	3900743.626000 	4087843.567000 	92263.453000 	684062.188000 	2462803.750000 	2704016.250000 	2798.316000 	47814.368000 	140795.049000 	162710.160000 	10447.953000 	232411.647000 	812300.148000 	855544.075000 	28318.750000 	370760.508000 	1083647.042000 	926497.869000 	325.940000 	13559.600000 	30063.857000 	44932.079000 	1192.650000 	102804.198000 	370274.724000 	407918.273000 	1152748.681000 	704927.541000 	210671.583000 	661754.493000 	479268.130000 	162628.098000 	31837.150000 	14935.019000 	1350.433000 	216628.224000 	75157.262000 	11735.606000
25-Nov-2016 	108591.966000 	1151001.932000 	3901425.411000 	4092771.475000 	92234.808000 	683044.000000 	2458860.750000 	2701239.250000 	2804.880000 	47960.220000 	141172.765000 	163190.540000 	10477.900000 	232947.929000 	814115.355000 	857640.034000 	28272.064000 	370127.187000 	1081856.666000 	925123.165000 	326.826000 	13591.694000 	30129.254000 	45021.508000 	1193.415000 	103005.702000 	370971.601000 	408742.140000 	1158483.979000 	708813.490000 	211930.957000 	665266.426000 	482126.786000 	163864.733000 	31871.942000 	15035.151000 	1357.819000 	217307.475000 	75367.407000 	11759.821000
02-Dec-2016 	106816.783000 	1141993.113000 	3820666.137000 	4239419.526000 	90482.611000 	678107.313000 	2389389.250000 	2791754.750000 	2796.308000 	46418.014000 	139029.487000 	164889.571000 	10374.305000 	230955.362000 	799251.421000 	896054.940000 	26865.925000 	367254.094000 	1050237.402000 	963090.009000 	327.590000 	12154.130000 	29471.045000 	45412.560000 	1148.051000 	105233.041000 	374516.530000 	417068.016000 	1137373.248000 	687534.013000 	231011.774000 	652273.391000 	461863.951000 	183062.141000 	32206.803000 	14444.876000 	1730.413000 	208731.235000 	74685.045000 	13049.163000
09-Dec-2016 	105929.149000 	1136645.992000 	3802410.520000 	4226800.905000 	89800.234000 	676203.313000 	2382783.000000 	2788440.750000 	2777.151000 	46277.011000 	138795.270000 	164906.490000 	10340.767000 	230815.588000 	799219.136000 	897880.344000 	26854.434000 	367193.748000 	1050099.698000 	963526.006000 	327.505000 	12156.213000 	29483.286000 	45466.354000 	1147.947000 	105312.264000 	374841.085000 	417902.746000 	1145138.142000 	695193.205000 	235188.955000 	659191.175000 	468164.272000 	186569.676000 	32322.767000 	14558.461000 	1751.066000 	210361.506000 	75352.330000 	13145.760000
16-Dec-2016 	105431.007000 	1127528.640000 	3775254.154000 	4203971.733000 	89483.381000 	673572.750000 	2373229.750000 	2780560.000000 	2771.337000 	46282.552000 	138901.500000 	165127.962000 	10365.894000 	231114.955000 	800509.289000 	900133.905000 	26743.820000 	365836.215000 	1046248.303000 	960621.562000 	327.226000 	12155.831000 	29495.006000 	45516.240000 	1148.170000 	105370.440000 	375163.369000 	418531.022000 	1142016.634000 	693572.805000 	235423.247000 	657848.644000 	467382.309000 	186944.202000 	32409.423000 	14638.185000 	1789.276000 	211477.052000 	75960.819000 	13283.023000
23-Dec-2016 	106310.077000 	1132211.193000 	3794748.668000 	4227355.566000 	90223.840000 	677020.063000 	2386295.250000 	2797731.750000 	2824.969000 	46888.093000 	140881.464000 	166890.419000 	10433.663000 	231831.553000 	802731.976000 	903219.075000 	26804.750000 	366445.713000 	1048066.161000 	962570.422000 	328.547000 	12195.496000 	29576.282000 	45660.094000 	1147.943000 	105417.991000 	375360.288000 	418982.855000 	1145982.875000 	697015.307000 	236675.115000 	660087.494000 	469553.005000 	188111.471000 	32523.064000 	14697.997000 	1799.291000 	211971.355000 	76331.601000 	13194.245000
30-Dec-2016 	107368.384000 	1140938.913000 	3824158.856000 	4261149.246000 	91055.221000 	681017.813000 	2401350.750000 	2816596.500000 	2871.163000 	47334.560000 	142323.661000 	168146.246000 	10466.289000 	232184.199000 	804054.906000 	904730.516000 	26896.638000 	367547.168000 	1051447.373000 	965766.325000 	329.534000 	12214.814000 	29618.859000 	45740.010000 	1149.315000 	105446.480000 	375498.423000 	419181.391000 	1150654.732000 	699623.705000 	237825.178000 	661803.242000 	470911.650000 	188987.819000 	32599.015000 	14728.686000 	1798.213000 	212180.752000 	76422.745000 	13244.587000
06-Jan-2017 	106965.706000 	1147866.915000 	3801065.268000 	4271676.359000 	90872.008000 	685127.250000 	2383662.000000 	2822694.250000 	2804.886000 	44975.347000 	139283.694000 	165487.708000 	10301.159000 	232850.784000 	801969.530000 	909653.976000 	26834.403000 	365820.522000 	1037705.721000 	961014.128000 	327.857000 	11828.175000 	29082.906000 	43606.196000 	3060.354000 	105196.470000 	373073.400000 	424202.943000 	1141563.952000 	711264.955000 	241573.336000 	648943.376000 	485673.141000 	191118.748000 	31543.946000 	14635.989000 	1929.512000 	215921.919000 	73474.393000 	13028.849000
13-Jan-2017 	107183.061000 	1151484.477000 	3812143.030000 	4283336.087000 	91073.557000 	686446.063000 	2389032.750000 	2829997.750000 	2799.541000 	44973.342000 	139339.022000 	165656.346000 	10303.456000 	232966.202000 	802133.272000 	909763.073000 	26867.776000 	366326.729000 	1039102.986000 	962694.348000 	328.248000 	11836.506000 	29105.302000 	43666.797000 	3057.993000 	105176.068000 	373001.818000 	424106.913000 	1143581.848000 	712633.410000 	242219.036000 	649834.896000 	486325.431000 	191500.830000 	31647.212000 	14636.855000 	1934.701000 	216023.040000 	73487.500000 	13065.862000
20-Jan-2017 	106608.272000 	1148695.564000 	3802986.909000 	4275355.666000 	90520.419000 	683993.750000 	2379088.750000 	2819988.500000 	2784.898000 	44795.773000 	138667.446000 	165153.656000 	10232.495000 	232133.539000 	799798.224000 	907590.450000 	26849.789000 	366220.124000 	1038738.876000 	962652.125000 	327.734000 	11825.251000 	29080.105000 	43667.503000 	3051.154000 	105079.889000 	372693.549000 	423955.804000 	1144556.633000 	712519.094000 	243170.139000 	648762.225000 	485450.563000 	191607.420000 	31684.642000 	14667.329000 	1930.729000 	216291.422000 	73546.561000 	13111.238000
27-Jan-2017 	106645.869000 	1151384.617000 	3809926.739000 	4286510.098000 	90494.046000 	684447.438000 	2380810.250000 	2824100.000000 	2774.031000 	44678.556000 	138268.185000 	164850.649000 	10204.720000 	231718.722000 	798781.411000 	906722.084000 	26871.748000 	366552.050000 	1039699.452000 	963966.657000 	327.605000 	11828.799000 	29097.068000 	43726.627000 	3048.068000 	105034.424000 	372587.717000 	423954.818000 	1149902.417000 	716186.585000 	245131.542000 	651407.119000 	487827.549000 	193106.523000 	31744.722000 	14656.591000 	1922.074000 	216639.274000 	73600.821000 	13195.425000
03-Feb-2017 	106898.910000 	1152836.485000 	3787305.550000 	4372613.127000 	90624.477000 	684564.875000 	2357538.000000 	2868570.250000 	2798.923000 	44699.273000 	134735.438000 	169814.710000 	10240.986000 	227624.900000 	799019.387000 	925755.209000 	26837.922000 	365873.945000 	1032461.233000 	983875.342000 	328.595000 	12190.686000 	28173.903000 	43981.384000 	4054.770000 	107282.091000 	380564.166000 	429115.059000 	1134230.378000 	713394.152000 	244234.864000 	634075.019000 	481279.943000 	189966.808000 	31314.042000 	15127.256000 	1935.148000 	214912.647000 	73763.063000 	13166.071000
10-Feb-2017 	107536.708000 	1152993.864000 	3789441.684000 	4375149.382000 	91326.699000 	687831.688000 	2370243.250000 	2882678.500000 	2831.098000 	45013.837000 	135562.497000 	170634.329000 	10306.986000 	228573.940000 	801748.945000 	928464.889000 	26878.737000 	366321.607000 	1033964.690000 	985443.037000 	329.232000 	12206.001000 	28204.557000 	44047.688000 	4068.035000 	107491.589000 	381227.640000 	429756.453000 	1133063.876000 	712796.736000 	244679.592000 	634985.591000 	481416.148000 	190241.366000 	31438.671000 	15136.969000 	1934.153000 	215306.056000 	73835.078000 	13183.310000
17-Feb-2017 	107607.461000 	1154205.290000 	3794093.356000 	4382739.000000 	91352.843000 	688394.563000 	2372145.000000 	2887021.000000 	2847.467000 	45240.529000 	136314.941000 	171526.518000 	10332.923000 	228954.689000 	803177.895000 	930662.302000 	26898.994000 	366559.582000 	1034743.082000 	986326.981000 	330.017000 	12229.114000 	28255.662000 	44154.325000 	4071.967000 	107558.556000 	381533.911000 	430292.028000 	1134923.750000 	714048.675000 	245682.554000 	635187.913000 	482239.850000 	191794.765000 	31545.985000 	15216.904000 	1935.101000 	216087.428000 	73991.604000 	13218.957000
24-Feb-2017 	108592.444000 	1160405.990000 	3815202.151000 	4410534.411000 	92201.300000 	692916.125000 	2388859.750000 	2910516.750000 	2893.480000 	45723.368000 	137988.735000 	173125.291000 	10439.705000 	230331.690000 	807335.265000 	935735.088000 	26970.692000 	367592.025000 	1037897.413000 	989648.552000 	331.188000 	12252.526000 	28303.581000 	44270.556000 	4090.656000 	107908.633000 	382672.476000 	431640.677000 	1138035.011000 	717564.841000 	248213.813000 	637635.051000 	485467.399000 	193541.258000 	31686.131000 	15275.821000 	1947.114000 	216790.024000 	74012.967000 	13218.548000
03-Mar-2017 	123966.029000 	1154947.505000 	3799847.883000 	4337757.970000 	107854.860000 	693409.625000 	2385143.750000 	2849198.500000 	2881.769000 	45853.034000 	139473.194000 	172509.099000 	10294.333000 	229556.400000 	799481.778000 	932218.817000 	31545.500000 	373325.032000 	1037182.693000 	957517.728000 	331.247000 	12211.706000 	28661.491000 	47016.001000 	4066.845000 	108640.546000 	384255.529000 	431190.399000 	1203973.825000 	662658.301000 	252013.814000 	644589.012000 	488732.453000 	196741.333000 	33648.890000 	13099.278000 	2160.902000 	221838.006000 	67062.389000 	13998.617000
10-Mar-2017 	122802.535000 	1149619.926000 	3782302.007000 	4314212.251000 	106732.548000 	688759.313000 	2367955.750000 	2824912.250000 	2872.644000 	45661.276000 	139016.139000 	171987.540000 	10213.802000 	228354.408000 	795908.110000 	928456.221000 	31456.528000 	372545.801000 	1034825.967000 	955267.311000 	331.075000 	12203.558000 	28644.444000 	46994.331000 	4056.803000 	108497.146000 	383728.407000 	430720.019000 	1195514.493000 	656137.906000 	249222.091000 	636800.114000 	482442.163000 	194541.279000 	33570.479000 	13084.098000 	2151.645000 	221106.025000 	66776.740000 	13949.981000
17-Mar-2017 	123658.659000 	1158458.188000 	3811188.882000 	4346635.966000 	107365.649000 	691943.188000 	2380112.000000 	2840643.250000 	2879.410000 	45749.935000 	139265.739000 	172175.075000 	10264.156000 	228796.006000 	797633.752000 	930620.021000 	31528.431000 	373353.632000 	1037251.235000 	957486.418000 	331.328000 	12216.837000 	28675.333000 	47047.414000 	4056.762000 	108461.867000 	383727.836000 	430728.781000 	1201335.799000 	659127.399000 	248201.855000 	638863.723000 	484281.755000 	193588.691000 	33634.245000 	13129.445000 	2167.277000 	221130.694000 	66860.374000 	13919.054000
24-Mar-2017 	125088.670000 	1166089.895000 	3838526.290000 	4377649.928000 	108650.189000 	696510.625000 	2397019.250000 	2860802.000000 	2890.086000 	45828.630000 	139498.503000 	172383.601000 	10280.523000 	228937.240000 	798160.523000 	931659.912000 	31621.684000 	374304.286000 	1039899.570000 	960005.900000 	330.837000 	12187.066000 	28622.846000 	46985.121000 	4053.024000 	108376.532000 	383512.142000 	430566.686000 	1203747.816000 	658528.987000 	247836.921000 	638180.816000 	482833.053000 	192994.087000 	33667.535000 	13143.193000 	2170.629000 	221275.845000 	66877.437000 	13896.865000
31-Mar-2017 	129799.882000 	1163214.341000 	3833721.455000 	4424546.607000 	113371.735000 	694311.125000 	2395212.500000 	2895610.250000 	2918.224000 	45926.285000 	141024.369000 	174324.061000 	10336.171000 	234019.631000 	801524.804000 	953298.513000 	32628.787000 	372902.168000 	1045590.939000 	983055.382000 	331.424000 	12811.014000 	29090.590000 	47788.418000 	4059.799000 	114024.560000 	389059.353000 	448960.559000 	1182817.598000 	669648.061000 	247304.111000 	633888.778000 	489040.080000 	194682.134000 	33236.456000 	13354.378000 	2167.657000 	221801.083000 	65674.780000 	13469.381000
07-Apr-2017 	130087.702000 	1163474.652000 	3836220.526000 	4426635.029000 	113665.941000 	695516.625000 	2399865.250000 	2901509.250000 	2928.412000 	46016.661000 	141400.171000 	174815.897000 	10423.009000 	235259.648000 	805391.493000 	957552.878000 	32637.177000 	373088.139000 	1046327.838000 	983664.412000 	331.621000 	12813.760000 	29096.702000 	47821.208000 	4074.408000 	114331.649000 	390062.056000 	450070.223000 	1184001.171000 	670901.190000 	248292.910000 	635996.411000 	490412.719000 	194996.640000 	33267.649000 	13379.860000 	2189.055000 	222286.474000 	65735.215000 	13503.485000
13-Apr-2017 	131652.521000 	1172545.628000 	3865793.927000 	4460387.584000 	115094.147000 	701214.625000 	2420933.750000 	2927356.000000 	2945.357000 	46155.692000 	141736.877000 	175259.324000 	10470.789000 	235774.702000 	806838.295000 	959123.471000 	32759.635000 	374422.618000 	1050120.643000 	987418.377000 	331.866000 	12824.267000 	29114.807000 	47861.261000 	4079.745000 	114459.619000 	390453.039000 	450509.990000 	1185204.081000 	670977.814000 	248830.856000 	636090.980000 	490035.717000 	195061.772000 	33299.085000 	13381.352000 	2190.162000 	222457.315000 	65842.137000 	13509.682000
21-Apr-2017 	131750.313000 	1173242.753000 	3869809.279000 	4467984.996000 	115113.672000 	701354.250000 	2420494.750000 	2928361.500000 	2943.185000 	46149.300000 	141709.262000 	175323.791000 	10431.023000 	235056.428000 	804428.428000 	957180.496000 	32776.465000 	374656.206000 	1050670.384000 	988285.098000 	332.154000 	12829.338000 	29131.443000 	47909.166000 	4069.739000 	114230.096000 	389741.986000 	449913.038000 	1190439.061000 	673431.334000 	248506.727000 	637825.196000 	491231.488000 	194536.932000 	33375.434000 	13417.591000 	2203.369000 	222687.155000 	65998.199000 	13552.771000
28-Apr-2017 	131491.344000 	1175152.785000 	3881048.816000 	4490168.841000 	114670.863000 	700109.313000 	2416691.000000 	2926552.000000 	2922.501000 	46039.918000 	141727.569000 	175697.123000 	10393.802000 	234758.604000 	804612.108000 	959875.744000 	32746.564000 	374416.177000 	1050112.158000 	987962.942000 	332.078000 	12840.738000 	29160.772000 	48053.859000 	4066.694000 	114145.961000 	389793.902000 	450580.205000 	1201858.708000 	679072.213000 	250863.166000 	641955.850000 	494387.033000 	195736.771000 	33536.578000 	13503.267000 	2212.337000 	223996.641000 	66473.768000 	13685.865000
05-May-2017 	132443.808000 	1182517.151000 	3856147.536000 	4505497.185000 	115112.057000 	706295.625000 	2379154.500000 	2935688.750000 	3290.393000 	46594.396000 	140396.161000 	174692.974000 	10330.357000 	234819.505000 	804990.721000 	959023.736000 	32731.600000 	374835.176000 	1021789.694000 	998962.292000 	732.775000 	13326.069000 	30356.937000 	48952.740000 	4057.814000 	115580.769000 	390769.497000 	453166.740000 	1186021.768000 	681860.104000 	249260.145000 	630361.425000 	491180.271000 	194481.597000 	33531.743000 	12631.071000 	2213.331000 	219709.281000 	69064.000000 	13883.148000
