dates 	IGWDAll 	IGUSDAll 	IGGBPAll 	IGEURAll 	IGShortUSDAll 	IGShortGBPAll 	IGShortEURAll 	HYWDAll 	HYUSDAll 	HYEURAll
11-Nov-2011 	-0.005190 	-0.006460 	-0.004660 	-0.005230 	-0.001860 	-0.002280 	0.001220 	-0.006490 	-0.007360 	-0.007720
18-Nov-2011 	-0.006930 	-0.008560 	-0.010700 	-0.005680 	-0.003150 	-0.006160 	-0.003020 	-0.007160 	-0.007570 	-0.006670
25-Nov-2011 	-0.008090 	-0.009120 	-0.009710 	-0.008870 	-0.004940 	-0.004850 	-0.005640 	-0.014980 	-0.014410 	-0.019870
02-Dec-2011 	0.002780 	0.004510 	-0.004060 	0.002500 	0.001380 	0.000510 	-0.003570 	0.012950 	0.015610 	0.006490
09-Dec-2011 	0.002630 	0.001430 	0.007510 	0.005080 	0.000660 	0.003930 	0.002680 	0.006800 	0.005900 	0.013520
16-Dec-2011 	-0.000810 	-0.001320 	-0.001580 	-0.000050 	-0.000640 	-0.000220 	-0.000740 	-0.006930 	-0.006000 	-0.010300
23-Dec-2011 	0.001620 	0.001510 	0.003390 	0.001720 	0.000810 	0.001610 	0.001600 	0.011540 	0.012510 	0.007170
30-Dec-2011 	0.001570 	0.002690 	0.000090 	0.001030 	0.001520 	0.000460 	0.000430 	-0.000020 	-0.000350 	0.002420
06-Jan-2012 	-0.004800 	-0.004850 	-0.002480 	-0.007690 	-0.002080 	-0.004190 	-0.000110 	-0.007330 	-0.009090 	-0.007520
13-Jan-2012 	0.002220 	0.001720 	0.004280 	0.002980 	0.002380 	0.002310 	0.000530 	0.001100 	-0.000520 	0.009160
20-Jan-2012 	0.005160 	0.004960 	0.006680 	0.007030 	0.003380 	0.005510 	0.004950 	0.012160 	0.010070 	0.019750
27-Jan-2012 	0.006610 	0.005900 	0.010030 	0.009830 	0.004380 	0.009030 	0.007140 	0.009400 	0.006620 	0.021650
03-Feb-2012 	0.005530 	0.005640 	0.006270 	0.006940 	0.003680 	0.005070 	0.002520 	0.008690 	0.006330 	0.018140
10-Feb-2012 	0.003430 	0.003810 	0.004470 	0.002930 	0.002270 	0.003950 	0.001780 	0.003910 	0.002860 	0.003410
17-Feb-2012 	0.000410 	0.000830 	-0.000510 	-0.000200 	0.001120 	0.000240 	0.000740 	0.004710 	0.005070 	0.000730
24-Feb-2012 	0.002840 	0.003130 	0.004480 	0.002990 	0.001410 	0.001420 	0.002340 	0.007670 	0.006720 	0.007870
02-Mar-2012 	0.005390 	0.005420 	0.005840 	0.006950 	0.002600 	0.004060 	0.004060 	0.007100 	0.004670 	0.014950
09-Mar-2012 	0.000080 	-0.000700 	0.001280 	0.001060 	0.000770 	0.001090 	0.001350 	-0.000630 	-0.001640 	-0.001400
16-Mar-2012 	0.005210 	0.005170 	0.004180 	0.006780 	0.002410 	0.004650 	0.003630 	0.010940 	0.009390 	0.019020
23-Mar-2012 	-0.000440 	0.000190 	0.000080 	-0.002010 	0.000340 	-0.000500 	-0.000430 	-0.004140 	-0.002660 	-0.009520
30-Mar-2012 	-0.000750 	-0.000210 	-0.002480 	-0.000370 	0.000540 	-0.000920 	-0.000530 	-0.000850 	-0.000370 	-0.002270
05-Apr-2012 	-0.001910 	-0.001800 	-0.002480 	-0.002880 	-0.000990 	-0.001570 	-0.000760 	-0.003180 	-0.001880 	-0.009820
13-Apr-2012 	-0.003470 	-0.003740 	-0.006880 	-0.003270 	-0.000820 	-0.004160 	-0.001740 	-0.008580 	-0.008360 	-0.008700
20-Apr-2012 	-0.000420 	0.000140 	-0.001190 	-0.001510 	0.000260 	-0.000130 	0.000410 	0.002620 	0.002850 	-0.000150
27-Apr-2012 	0.000600 	0.000090 	0.001720 	0.001570 	0.000470 	0.001550 	0.000590 	0.005220 	0.005000 	0.005340
04-May-2012 	0.002210 	0.002080 	0.003560 	0.002800 	0.001200 	0.002580 	0.001400 	0.005010 	0.005110 	0.007260
11-May-2012 	-0.002000 	-0.002300 	-0.002140 	-0.002000 	-0.000510 	-0.001040 	-0.000800 	-0.003610 	-0.002200 	-0.006010
18-May-2012 	-0.010220 	-0.012660 	-0.014040 	-0.008180 	-0.004610 	-0.008540 	-0.004820 	-0.020150 	-0.018580 	-0.022160
25-May-2012 	-0.000920 	-0.000960 	-0.005080 	-0.000070 	0.000190 	-0.002330 	-0.002760 	-0.002220 	-0.001530 	-0.002260
01-Jun-2012 	-0.003980 	-0.005010 	-0.002770 	-0.003210 	-0.001390 	-0.001730 	-0.002390 	-0.012370 	-0.012260 	-0.009700
08-Jun-2012 	0.003290 	0.004170 	0.002590 	0.002910 	0.002200 	0.001950 	0.003290 	0.010720 	0.010090 	0.009550
15-Jun-2012 	0.001560 	0.001360 	0.003710 	0.001890 	0.000920 	0.003410 	0.000280 	0.002800 	0.002260 	0.004330
22-Jun-2012 	0.004030 	0.004820 	0.006690 	0.003210 	0.002020 	0.004870 	0.001570 	0.011930 	0.012780 	0.013770
29-Jun-2012 	0.001070 	0.001590 	0.001530 	0.001400 	0.001240 	0.000880 	0.001290 	0.004690 	0.004860 	0.004280
06-Jul-2012 	0.002460 	0.002440 	0.004670 	0.002500 	0.001460 	0.002970 	0.000710 	0.002140 	0.001320 	0.003520
13-Jul-2012 	0.002660 	0.003180 	0.008190 	0.000750 	0.001590 	0.003380 	-0.000910 	0.001020 	0.000670 	-0.001230
20-Jul-2012 	0.005060 	0.005980 	0.010610 	0.003410 	0.001980 	0.004420 	0.002310 	0.003070 	0.003480 	0.003580
27-Jul-2012 	0.001590 	0.002880 	-0.002720 	0.000550 	0.001230 	-0.000120 	0.000310 	0.002770 	0.004040 	-0.002050
03-Aug-2012 	0.003930 	0.003250 	0.005560 	0.006360 	0.001800 	0.002910 	0.003320 	0.009830 	0.008510 	0.015830
10-Aug-2012 	0.003630 	0.002820 	0.005090 	0.006580 	0.001580 	0.003760 	0.005270 	0.005190 	0.003530 	0.010650
17-Aug-2012 	0.001630 	0.000970 	0.003360 	0.002790 	0.001290 	0.003580 	0.002060 	0.004880 	0.004120 	0.004650
24-Aug-2012 	0.000210 	0.000570 	0.001840 	-0.001120 	0.000870 	0.001140 	-0.000530 	0.000040 	0.000050 	-0.000860
31-Aug-2012 	-0.000120 	-0.000360 	-0.001960 	0.000390 	0.000810 	0.000160 	0.001010 	-0.001020 	-0.001640 	0.002730
07-Sep-2012 	0.002670 	0.002420 	0.004190 	0.003810 	0.001640 	0.002810 	0.002190 	0.010800 	0.009380 	0.015860
14-Sep-2012 	0.006450 	0.007510 	0.010770 	0.005090 	0.003330 	0.007260 	0.002960 	0.016240 	0.016820 	0.014910
21-Sep-2012 	0.001730 	0.002270 	0.003360 	0.000520 	0.000960 	0.002210 	0.001580 	-0.002170 	-0.002440 	-0.001330
28-Sep-2012 	-0.001380 	-0.000780 	-0.002580 	-0.001500 	0.000130 	-0.000150 	-0.000930 	-0.008150 	-0.009470 	-0.007220
05-Oct-2012 	0.004820 	0.005290 	0.005320 	0.005190 	0.001960 	0.003170 	0.003570 	0.007750 	0.006990 	0.010380
12-Oct-2012 	0.002530 	0.003510 	0.004370 	0.000620 	0.001240 	0.002840 	0.000110 	0.000550 	0.000040 	0.000520
19-Oct-2012 	0.006410 	0.007450 	0.010170 	0.005620 	0.002550 	0.005830 	0.003070 	0.010870 	0.009550 	0.015440
26-Oct-2012 	-0.001420 	-0.001640 	-0.001130 	-0.001420 	-0.000080 	0.000000 	-0.000160 	-0.003720 	-0.003820 	-0.006050
02-Nov-2012 	0.000730 	-0.000060 	0.001980 	0.002390 	0.000220 	0.001380 	0.001700 	0.002110 	0.001800 	0.004150
09-Nov-2012 	-0.002530 	-0.005360 	0.004410 	0.000710 	-0.001240 	0.002600 	0.000500 	-0.005210 	-0.007020 	0.000880
16-Nov-2012 	-0.002390 	-0.004090 	-0.000490 	0.000080 	-0.000850 	0.000760 	0.000040 	-0.006620 	-0.008500 	-0.001410
23-Nov-2012 	0.001410 	0.001530 	0.002210 	0.001300 	0.000330 	0.001600 	0.000830 	0.009120 	0.009860 	0.006980
30-Nov-2012 	0.000400 	0.000020 	-0.000330 	0.001250 	0.000680 	0.001020 	0.000440 	0.005730 	0.005100 	0.006130
07-Dec-2012 	0.000950 	0.000900 	0.000570 	0.001330 	0.000390 	0.001370 	0.000960 	0.008530 	0.009420 	0.006570
14-Dec-2012 	0.001560 	0.001780 	0.001740 	0.001320 	0.000440 	0.002520 	0.000410 	0.007090 	0.006800 	0.006970
21-Dec-2012 	0.002590 	0.003020 	0.003110 	0.002230 	0.000900 	0.002570 	0.001530 	0.003760 	0.002550 	0.006720
28-Dec-2012 	0.000460 	0.000430 	0.001060 	0.000360 	0.000270 	0.000400 	0.000900 	-0.000030 	-0.000680 	0.000510
04-Jan-2013 	-0.000860 	-0.001150 	0.003390 	-0.001090 	-0.000150 	-0.000600 	-0.001490 	-0.006470 	-0.006090 	-0.006380
11-Jan-2013 	0.001810 	0.000930 	0.007470 	0.002430 	0.000530 	0.004420 	0.001270 	0.005310 	0.004190 	0.011290
18-Jan-2013 	-0.000910 	-0.001070 	-0.001510 	-0.001060 	-0.000000 	-0.001040 	0.000080 	0.001080 	0.001500 	-0.001480
25-Jan-2013 	-0.000160 	0.000760 	-0.003770 	-0.001470 	0.000740 	-0.000390 	-0.000310 	0.004610 	0.006880 	-0.003820
01-Feb-2013 	-0.001680 	-0.000840 	-0.005800 	-0.002820 	0.000150 	-0.002360 	-0.001760 	-0.005810 	-0.004380 	-0.012680
08-Feb-2013 	-0.000530 	-0.000700 	-0.001850 	-0.000340 	-0.000110 	-0.000490 	-0.000130 	-0.004560 	-0.005880 	-0.002130
15-Feb-2013 	0.001710 	0.000900 	0.003610 	0.003110 	0.000790 	0.002100 	0.002380 	0.004450 	0.004290 	0.005540
22-Feb-2013 	0.000100 	-0.000180 	0.000850 	0.000520 	0.000300 	0.000670 	0.000570 	-0.000210 	-0.000680 	0.000400
01-Mar-2013 	-0.000910 	-0.000630 	-0.002020 	-0.001780 	0.000300 	-0.001110 	-0.000750 	-0.001210 	-0.000400 	-0.004600
08-Mar-2013 	0.002450 	0.002230 	0.004270 	0.002910 	0.001000 	0.003570 	0.001410 	0.009870 	0.010330 	0.010480
15-Mar-2013 	0.000470 	0.000380 	0.001010 	0.000470 	0.000590 	0.001110 	0.000720 	0.000800 	0.001290 	0.000980
22-Mar-2013 	-0.001590 	-0.001890 	-0.001640 	-0.001600 	-0.000540 	-0.001030 	-0.000730 	-0.002840 	-0.001660 	-0.003420
28-Mar-2013 	-0.001560 	-0.001460 	-0.001390 	-0.002930 	-0.000190 	-0.000520 	-0.001180 	-0.001270 	-0.000660 	-0.004380
05-Apr-2013 	0.000880 	0.000750 	0.001030 	0.001600 	0.000000 	0.000510 	0.000010 	-0.002490 	-0.003930 	0.004440
12-Apr-2013 	0.002720 	0.002160 	0.007370 	0.003910 	0.000860 	0.004640 	0.003270 	0.007090 	0.007430 	0.008360
19-Apr-2013 	0.000150 	-0.000600 	0.003840 	0.000980 	0.000160 	0.001600 	0.000750 	-0.001850 	-0.001260 	0.000650
26-Apr-2013 	0.001980 	0.001290 	0.005570 	0.003270 	0.000800 	0.002770 	0.002360 	0.005080 	0.005800 	0.006430
03-May-2013 	0.003130 	0.002300 	0.009070 	0.004420 	0.001020 	0.004870 	0.002210 	0.011080 	0.012290 	0.008330
10-May-2013 	0.002160 	0.001580 	0.004400 	0.003280 	0.000750 	0.002770 	0.002410 	0.006110 	0.005940 	0.006530
17-May-2013 	0.000340 	0.000690 	-0.001150 	-0.000120 	0.000630 	-0.000680 	0.000000 	-0.001950 	-0.002380 	-0.002980
24-May-2013 	0.000480 	0.000230 	0.001090 	0.000850 	-0.000000 	0.000810 	0.000470 	-0.001010 	-0.001210 	0.001500
31-May-2013 	-0.001930 	-0.002490 	-0.003550 	-0.001070 	-0.001280 	-0.001280 	-0.000290 	-0.003550 	-0.003070 	-0.003400
07-Jun-2013 	-0.004310 	-0.005060 	-0.008770 	-0.003030 	-0.001590 	-0.004710 	-0.001400 	-0.008070 	-0.007290 	-0.008350
14-Jun-2013 	-0.002430 	-0.002220 	-0.004700 	-0.002520 	-0.000620 	-0.002420 	0.000160 	-0.006400 	-0.006770 	-0.005260
21-Jun-2013 	-0.003630 	-0.005390 	-0.000400 	-0.001830 	-0.003130 	-0.000270 	-0.002200 	-0.001310 	0.000840 	-0.000530
28-Jun-2013 	-0.000380 	-0.000070 	-0.005040 	-0.001220 	-0.000350 	-0.002330 	-0.000310 	-0.002230 	-0.002850 	-0.001520
05-Jul-2013 	0.001510 	0.002080 	0.001010 	0.000510 	0.000210 	0.001130 	0.000150 	0.005930 	0.007880 	-0.000430
12-Jul-2013 	0.002770 	0.003890 	0.004970 	0.000630 	0.001850 	0.002390 	0.000750 	0.004350 	0.006750 	0.004490
19-Jul-2013 	0.002650 	0.004000 	0.003830 	0.000010 	0.002040 	0.002150 	0.000230 	0.007320 	0.007940 	0.003300
26-Jul-2013 	0.001350 	0.000820 	0.003380 	0.002270 	0.000390 	0.001290 	0.001810 	-0.001230 	-0.004340 	0.007120
02-Aug-2013 	0.000990 	-0.000130 	0.005720 	0.002710 	0.000270 	0.002700 	0.001880 	-0.000080 	-0.001370 	0.004910
09-Aug-2013 	0.000540 	-0.000570 	0.002450 	0.002490 	0.000640 	0.001420 	0.001670 	-0.000380 	-0.001970 	0.003270
16-Aug-2013 	0.000220 	-0.000810 	0.003260 	0.001660 	-0.000290 	0.001850 	0.001280 	0.005490 	0.005140 	0.004610
23-Aug-2013 	-0.000840 	-0.000430 	-0.002920 	-0.001240 	0.000010 	-0.001230 	-0.000530 	-0.003360 	-0.002370 	-0.001200
30-Aug-2013 	0.000080 	0.000540 	0.000070 	-0.000900 	0.000520 	0.000020 	-0.000620 	-0.001170 	-0.000060 	-0.001620
06-Sep-2013 	-0.000210 	0.000040 	-0.000490 	-0.000690 	-0.000160 	0.000150 	-0.000300 	0.005390 	0.006420 	0.001840
13-Sep-2013 	0.000150 	-0.000090 	-0.000530 	0.000760 	0.000730 	0.000550 	0.000630 	0.002680 	0.001640 	0.001950
20-Sep-2013 	0.001820 	0.001780 	0.004270 	0.001890 	0.001770 	0.002490 	0.001380 	0.003570 	0.002100 	0.005050
27-Sep-2013 	-0.000740 	-0.000960 	0.000360 	-0.001090 	0.000340 	-0.000110 	-0.000610 	-0.006770 	-0.007330 	-0.002540
04-Oct-2013 	0.000800 	0.000640 	0.002350 	0.000990 	0.000330 	0.001490 	0.000970 	0.003150 	0.003510 	0.004830
11-Oct-2013 	0.002000 	0.002470 	0.001930 	0.001510 	0.001140 	0.001300 	0.001170 	0.004220 	0.003700 	0.005200
18-Oct-2013 	0.003100 	0.003310 	0.007290 	0.002590 	0.001430 	0.003390 	0.001710 	0.005900 	0.005540 	0.005370
25-Oct-2013 	0.000390 	0.000350 	0.001100 	0.000240 	0.000770 	0.000470 	0.000240 	0.002080 	0.002280 	0.000950
01-Nov-2013 	0.001250 	0.001100 	0.001710 	0.001450 	0.000390 	0.001470 	0.000840 	0.004850 	0.005690 	0.002280
08-Nov-2013 	-0.000110 	-0.001050 	0.002260 	0.000910 	-0.000080 	0.001620 	0.000790 	0.000230 	-0.000410 	0.004210
15-Nov-2013 	0.000070 	0.000550 	-0.003010 	-0.000250 	0.000710 	-0.000850 	-0.000040 	-0.002020 	-0.001460 	-0.000580
22-Nov-2013 	0.001370 	0.002460 	-0.001660 	0.000110 	0.000970 	0.000130 	0.000280 	0.003120 	0.003260 	0.002740
29-Nov-2013 	0.001080 	0.001040 	0.001330 	0.001050 	0.000540 	0.001000 	0.000720 	0.001860 	0.002630 	0.002100
06-Dec-2013 	-0.003390 	0.000020 	-0.001630 	-0.005790 	-0.000300 	0.000390 	0.000260 	0.004440 	0.004550 	-0.008150
13-Dec-2013 	0.002110 	0.002790 	0.000720 	0.001600 	0.001060 	0.000620 	0.001200 	0.002030 	0.001000 	0.002880
20-Dec-2013 	0.003070 	0.004260 	0.002240 	0.001730 	0.000900 	0.001270 	0.001130 	0.003610 	0.003390 	0.003780
27-Dec-2013 	0.001040 	0.000950 	0.002920 	0.000800 	-0.000050 	0.001390 	0.000700 	0.004140 	0.004540 	0.002540
03-Jan-2014 	-0.001840 	-0.007110 	-0.000730 	0.002400 	-0.001200 	-0.002020 	-0.002770 	-0.012920 	-0.012250 	0.001410
10-Jan-2014 	0.000960 	0.000780 	0.003420 	0.000980 	0.001540 	0.001850 	0.000490 	0.000600 	0.000360 	0.001850
17-Jan-2014 	0.000770 	0.000770 	0.002230 	0.000200 	0.000880 	0.001580 	0.000250 	0.002920 	0.003410 	0.001080
24-Jan-2014 	-0.002670 	-0.003250 	-0.004260 	-0.001920 	-0.000740 	-0.001380 	-0.001060 	-0.006630 	-0.006500 	-0.004670
31-Jan-2014 	-0.001130 	-0.001100 	-0.002910 	-0.001100 	-0.000160 	-0.000490 	-0.000550 	-0.004120 	-0.003120 	-0.004050
07-Feb-2014 	0.000900 	0.001160 	-0.001700 	0.001330 	0.000640 	0.000130 	0.000970 	0.001930 	0.001450 	0.004010
14-Feb-2014 	0.002200 	0.002820 	0.002190 	0.001130 	0.000890 	0.001080 	0.000820 	0.006260 	0.006990 	0.004770
21-Feb-2014 	0.000850 	0.001010 	0.000750 	0.000560 	0.000360 	0.000390 	0.000190 	0.003800 	0.004590 	0.002040
28-Feb-2014 	0.001750 	0.001970 	0.001810 	0.001570 	0.000870 	0.000870 	0.001270 	0.004760 	0.004130 	0.005210
07-Mar-2014 	0.000880 	0.000510 	0.001030 	0.001600 	0.000030 	0.000950 	0.001140 	0.002910 	0.002760 	0.004310
14-Mar-2014 	-0.001770 	-0.002690 	-0.000460 	-0.000500 	-0.000600 	0.000030 	-0.000200 	-0.007050 	-0.006510 	-0.003560
21-Mar-2014 	0.002060 	0.003100 	0.000170 	0.000760 	0.000850 	0.000450 	0.000720 	0.007400 	0.007840 	0.004360
28-Mar-2014 	0.001070 	0.001940 	-0.002810 	-0.000100 	0.000880 	-0.000220 	0.000120 	0.002330 	0.001090 	-0.000620
04-Apr-2014 	0.002320 	0.002540 	0.001340 	0.002780 	0.001000 	0.000700 	0.001430 	0.003670 	0.002760 	0.004650
11-Apr-2014 	0.000240 	-0.000070 	0.001930 	0.000480 	0.000520 	0.000920 	0.000650 	-0.003140 	-0.004980 	0.000790
17-Apr-2014 	0.001130 	0.001540 	0.001280 	0.000530 	0.000080 	0.001020 	0.000390 	0.004200 	0.005450 	0.000630
25-Apr-2014 	0.000500 	0.000370 	0.001000 	0.000920 	0.000150 	0.000950 	0.000550 	-0.000030 	-0.000000 	0.002010
02-May-2014 	0.001240 	0.000790 	0.002350 	0.002180 	0.000300 	0.000830 	0.001340 	0.000850 	0.000060 	0.001730
09-May-2014 	0.001090 	0.000320 	0.003120 	0.002420 	0.000670 	0.001650 	0.001270 	0.002220 	0.001430 	0.003310
16-May-2014 	-0.000480 	-0.000200 	-0.000310 	-0.001530 	0.000310 	-0.000280 	-0.000710 	-0.001470 	-0.001400 	-0.003440
23-May-2014 	0.000100 	0.000260 	-0.000130 	-0.000370 	0.000500 	0.000150 	-0.000070 	0.000930 	0.000290 	-0.000910
30-May-2014 	0.000620 	0.000780 	0.000220 	0.000330 	0.000370 	0.000140 	0.000300 	0.001740 	0.001000 	0.002080
06-Jun-2014 	0.001750 	0.001720 	0.002600 	0.002030 	0.000370 	0.001200 	0.001030 	0.007570 	0.007460 	0.005320
13-Jun-2014 	0.000830 	0.000890 	0.001530 	0.000560 	0.000450 	0.001260 	0.000510 	0.002970 	0.003080 	0.001820
20-Jun-2014 	0.000840 	0.001060 	0.000500 	0.000610 	0.000440 	0.000810 	0.000530 	0.003600 	0.003780 	0.001880
27-Jun-2014 	-0.000200 	0.000110 	-0.001070 	-0.000730 	0.000290 	-0.000770 	-0.000210 	-0.003340 	-0.003730 	-0.003940
03-Jul-2014 	0.000440 	0.000680 	-0.000610 	-0.000010 	0.000030 	0.000240 	-0.000080 	0.003590 	0.004540 	-0.000320
11-Jul-2014 	-0.000800 	-0.000660 	-0.002620 	-0.000850 	0.000360 	-0.001290 	-0.000300 	-0.005110 	-0.006300 	-0.004890
18-Jul-2014 	0.000030 	-0.000160 	-0.000010 	0.000460 	-0.000130 	-0.000070 	0.000350 	-0.003810 	-0.005130 	-0.000300
25-Jul-2014 	0.000370 	0.000410 	-0.000860 	0.000820 	0.000120 	0.000210 	0.000510 	0.001340 	0.001600 	0.001310
01-Aug-2014 	-0.001350 	-0.002140 	-0.002340 	0.000060 	-0.000490 	-0.000360 	0.000130 	-0.011980 	-0.014540 	-0.005470
08-Aug-2014 	-0.001700 	-0.001600 	-0.001770 	-0.001970 	-0.000170 	-0.001320 	-0.000830 	-0.002990 	0.001240 	-0.009350
15-Aug-2014 	0.000680 	0.000320 	0.000280 	0.001560 	0.000440 	-0.000070 	0.001090 	0.007140 	0.007200 	0.006710
22-Aug-2014 	0.001760 	0.001780 	0.001370 	0.001950 	0.000200 	0.001160 	0.001420 	0.006400 	0.007260 	0.005750
29-Aug-2014 	0.000710 	0.000570 	0.001330 	0.001200 	-0.000040 	0.000290 	0.000590 	-0.000760 	-0.000950 	0.001290
05-Sep-2014 	0.000470 	-0.000020 	-0.000010 	0.001600 	-0.000050 	0.000130 	0.000760 	-0.001100 	-0.001560 	-0.000390
12-Sep-2014 	-0.000180 	-0.000710 	0.000570 	0.000640 	-0.000320 	0.000450 	0.000370 	-0.000520 	-0.001420 	0.001680
19-Sep-2014 	0.000130 	0.000080 	0.001260 	0.000010 	0.000280 	0.000490 	0.000230 	0.000520 	0.001660 	0.000190
26-Sep-2014 	-0.001790 	-0.002330 	-0.002000 	-0.001090 	-0.000700 	-0.001100 	-0.000220 	-0.011740 	-0.015400 	-0.007630
03-Oct-2014 	-0.001240 	-0.001610 	-0.001240 	-0.000720 	-0.000660 	-0.000800 	-0.000050 	-0.000060 	0.003270 	-0.003010
10-Oct-2014 	-0.000890 	-0.001590 	-0.001400 	0.000860 	0.000130 	-0.000040 	0.000510 	-0.012360 	-0.014910 	-0.003630
17-Oct-2014 	-0.003180 	-0.003530 	-0.007310 	-0.001690 	-0.000830 	-0.002410 	-0.000040 	-0.004320 	-0.001480 	-0.007120
24-Oct-2014 	0.001210 	0.000970 	0.001480 	0.001960 	-0.000210 	0.000990 	0.000550 	0.010910 	0.011920 	0.009380
31-Oct-2014 	0.000880 	0.000940 	0.000490 	0.000890 	0.000010 	0.000800 	0.000690 	0.004810 	0.004020 	0.001220
07-Nov-2014 	-0.000830 	-0.001950 	0.000520 	0.001230 	-0.000580 	0.000430 	0.000810 	-0.002350 	-0.002710 	0.004450
14-Nov-2014 	-0.000640 	-0.001590 	0.000370 	0.000850 	0.000110 	0.000520 	0.000360 	-0.002620 	-0.002850 	0.000430
21-Nov-2014 	-0.001060 	-0.001180 	-0.003220 	-0.000720 	-0.000620 	-0.000320 	-0.000350 	-0.003290 	-0.004080 	0.000450
28-Nov-2014 	-0.000200 	-0.000330 	-0.000720 	-0.000300 	0.000550 	0.000390 	-0.000060 	-0.003350 	-0.004690 	0.002460
05-Dec-2014 	-0.000330 	-0.001140 	0.001570 	0.000940 	-0.000840 	0.001280 	0.000120 	-0.004230 	-0.004120 	0.003500
12-Dec-2014 	-0.004900 	-0.006580 	-0.002550 	-0.002610 	-0.000990 	-0.000870 	-0.001640 	-0.026370 	-0.028210 	-0.008210
19-Dec-2014 	0.000080 	0.000360 	-0.001370 	-0.000020 	-0.000700 	-0.000330 	0.000010 	0.009910 	0.014320 	-0.002540
26-Dec-2014 	0.001700 	0.002320 	0.000830 	0.000520 	0.000540 	0.000420 	0.000650 	0.006480 	0.007640 	0.000730
02-Jan-2015 	0.003180 	0.004810 	0.001300 	0.000770 	0.002230 	-0.000630 	0.000940 	0.012840 	0.008790 	0.006600
09-Jan-2015 	-0.001540 	-0.002430 	0.000800 	-0.000180 	-0.000580 	0.000660 	-0.000680 	-0.006220 	-0.004870 	0.000300
16-Jan-2015 	-0.002570 	-0.004400 	0.003820 	-0.000700 	-0.001040 	0.001190 	-0.000130 	-0.008530 	-0.009550 	0.000680
23-Jan-2015 	0.002100 	0.002110 	0.007560 	0.001690 	0.000770 	0.002220 	0.000990 	0.005590 	0.004340 	0.006820
30-Jan-2015 	-0.000710 	-0.000670 	0.000340 	-0.001150 	-0.000180 	0.000450 	-0.000470 	-0.002590 	-0.002330 	-0.001790
06-Feb-2015 	0.004120 	0.004990 	0.005310 	0.002100 	0.001730 	0.001970 	0.000740 	0.017470 	0.020270 	0.004750
13-Feb-2015 	0.001780 	0.002400 	0.000860 	0.000810 	0.001020 	0.000260 	0.000490 	0.005170 	0.004820 	0.003020
20-Feb-2015 	0.002400 	0.003340 	0.000470 	0.001340 	0.001090 	0.000200 	0.000420 	0.005940 	0.006900 	0.003330
27-Feb-2015 	0.000840 	0.000310 	0.002120 	0.000740 	0.000390 	0.000960 	0.000230 	0.003290 	0.002220 	0.007660
06-Mar-2015 	0.001700 	0.001900 	0.001930 	0.000930 	0.000350 	0.001080 	0.000620 	0.005570 	0.003240 	0.003760
13-Mar-2015 	-0.003070 	-0.003470 	-0.002360 	-0.003110 	-0.000470 	-0.001070 	-0.001080 	-0.010200 	-0.010590 	-0.004240
20-Mar-2015 	-0.002230 	-0.002230 	-0.002880 	-0.002700 	-0.000600 	-0.000870 	-0.000970 	-0.006230 	-0.006470 	-0.005940
27-Mar-2015 	-0.000130 	-0.000060 	-0.002510 	-0.000110 	0.000250 	-0.000310 	-0.000020 	0.003260 	0.002430 	0.002690
02-Apr-2015 	0.000740 	0.000770 	0.000980 	0.000760 	0.000190 	0.000550 	0.000460 	0.001800 	0.000010 	0.002610
10-Apr-2015 	0.001980 	0.002630 	0.000540 	0.001140 	0.000900 	0.000440 	0.000510 	0.010650 	0.009340 	0.004880
17-Apr-2015 	-0.000600 	-0.000350 	-0.000660 	-0.001880 	0.000200 	0.000370 	-0.000290 	-0.002110 	-0.002250 	-0.004440
24-Apr-2015 	0.000570 	0.000870 	-0.000950 	0.000520 	0.000520 	-0.000060 	0.000280 	0.005570 	0.004320 	0.002170
01-May-2015 	-0.000150 	-0.001260 	0.001050 	0.001960 	-0.000300 	0.000850 	0.000900 	0.005770 	0.006020 	0.005110
08-May-2015 	-0.000030 	-0.000340 	-0.000230 	0.001030 	0.000250 	-0.000620 	0.000460 	0.001600 	0.000800 	-0.000310
15-May-2015 	0.000350 	0.000280 	-0.000260 	0.000700 	0.000320 	0.000070 	0.000510 	0.001250 	-0.000830 	0.004580
22-May-2015 	-0.000130 	-0.000340 	0.000750 	-0.000330 	-0.000270 	0.000620 	-0.000000 	0.003550 	0.003690 	0.000650
29-May-2015 	-0.002090 	-0.002390 	-0.000930 	-0.002340 	-0.000310 	-0.000670 	-0.000650 	-0.004340 	-0.003770 	-0.002610
05-Jun-2015 	-0.000080 	0.000110 	-0.002080 	-0.000530 	-0.000510 	-0.000200 	0.000170 	0.002480 	0.003420 	0.001080
12-Jun-2015 	-0.001650 	-0.001430 	-0.001840 	-0.002260 	-0.000200 	-0.000600 	-0.000860 	-0.002730 	-0.002830 	-0.004260
19-Jun-2015 	-0.003260 	-0.002650 	-0.003170 	-0.005960 	-0.000690 	-0.000950 	-0.002570 	-0.006410 	-0.005170 	-0.011850
26-Jun-2015 	0.001420 	0.001010 	0.000240 	0.003090 	0.000060 	0.000450 	0.001230 	0.006610 	0.004370 	0.012480
02-Jul-2015 	-0.001850 	-0.001150 	-0.004480 	-0.002990 	-0.000250 	-0.002340 	-0.001540 	-0.005660 	-0.005510 	-0.006960
